1,1.2e-05,1.5e-05,1.2e-05
65,8.1e-05,0.000267,0.000207
129,0.0003,0.000712,0.000496
193,0.000672,0.001319,0.000856
257,0.001188,0.002143,0.001358
321,0.001852,0.002949,0.001771
385,0.002667,0.003992,0.002297
449,0.003628,0.005235,0.002943
513,0.004745,0.006777,0.003945
577,0.005999,0.008161,0.004531
641,0.007329,0.009898,0.005494
705,0.00876,0.011744,0.006352
769,0.010666,0.014083,0.007666
833,0.012519,0.016183,0.008727
897,0.014526,0.0187,0.010021
961,0.016677,0.02139,0.0114
1025,0.018984,0.024697,0.013521
1089,0.021425,0.027363,0.014356
1153,0.024025,0.030313,0.016117
1217,0.02639,0.033969,0.017993
1281,0.029936,0.038584,0.021161
1345,0.033041,0.04264,0.023338
1409,0.036322,0.047534,0.026487
1473,0.040015,0.053891,0.030561
1537,0.043653,0.059214,0.034441
1601,0.047587,0.067069,0.039834
1665,0.051686,0.07261,0.043033
1729,0.055912,0.080283,0.04845
1793,0.060283,0.085412,0.050921
1857,0.064707,0.094672,0.058005
1921,0.069481,0.10025,0.060898
1985,0.074437,0.11151,0.069177
2049,0.080357,0.11234,0.067547
2113,0.084534,0.12611,0.07905
2177,0.089877,0.12962,0.079245
2241,0.095351,0.14044,0.087176
2305,0.1009,0.14347,0.086518
2369,0.10677,0.15907,0.099226
2433,0.1129,0.16317,0.099826
2497,0.11915,0.17757,0.11179
2561,0.12848,0.17682,0.1078
2625,0.13246,0.19627,0.12399
2689,0.14054,0.19957,0.1227
2753,0.1455,0.21627,0.13545
2817,0.15441,0.21609,0.13176
2881,0.16053,0.23855,0.15081
2945,0.1682,0.24142,0.14889
3009,0.17602,0.26087,0.16504
3073,0.18863,0.25695,0.15715
3137,0.1926,0.28395,0.18024
3201,0.20163,0.28634,0.17707
3265,0.20984,0.30819,0.19674
3329,0.21978,0.30519,0.18808
3393,0.22736,0.33437,0.21346
3457,0.23799,0.33588,0.20933
3521,0.24495,0.35841,0.22865
3585,0.26125,0.35398,0.21888
3649,0.26518,0.38887,0.2474
3713,0.27525,0.38914,0.2435
3777,0.28552,0.4175,0.26565
3841,0.2957,0.41131,0.25542
3905,0.30528,0.4488,0.28732
3969,0.31621,0.44703,0.28133
4033,0.32563,0.47957,0.30817
4097,0.34099,0.47208,0.29528
4161,0.34661,0.50907,0.32798
4225,0.35891,0.50701,0.31987
4289,0.36957,0.541,0.34895
4353,0.38194,0.53152,0.3315
4417,0.39347,0.57355,0.36997
4481,0.40399,0.57114,0.36119
4545,0.41585,0.60785,0.39251
4609,0.43531,0.59794,0.3767
4673,0.4415,0.64334,0.41576
4737,0.45389,0.63899,0.40464
4801,0.46602,0.68007,0.44584
4865,0.47856,0.66623,0.41684
4929,0.49022,0.71644,0.46364
4993,0.50365,0.71055,0.45121
5057,0.51595,0.75577,0.48958
5121,0.53817,0.74089,0.46771
5185,0.54316,0.79602,0.51515
5249,0.55601,0.78695,0.49958
5313,0.57073,0.83534,0.54179
5377,0.58553,0.81669,0.51198
5441,0.599,0.8774,0.56937
5505,0.6132,0.86503,0.5493
5569,0.6263,0.91981,0.59699
5633,0.65317,0.89902,0.57011
5697,0.65537,0.96451,0.62762
5761,0.67039,0.95236,0.60672
5825,0.68611,1.0096,0.65697
5889,0.70296,0.98331,0.61933
5953,0.71641,1.0557,0.68817
6017,0.73281,1.0404,0.66484
6081,0.74706,1.1029,0.7191
