1,0,0,2e-06
33,0,3e-06,2e-06
65,0,4e-06,3e-06
97,1e-06,4e-06,3e-06
129,1e-06,5e-06,3e-06
161,1e-06,5e-06,3e-06
193,1e-06,6e-06,4e-06
225,2e-06,6e-06,4e-06
257,2e-06,6e-06,4e-06
289,2e-06,7e-06,4e-06
321,2e-06,7e-06,4e-06
353,3e-06,8e-06,4e-06
385,3e-06,8e-06,5e-06
417,3e-06,9e-06,5e-06
449,3e-06,9e-06,5e-06
481,4e-06,9e-06,5e-06
513,4e-06,9e-06,5e-06
545,4e-06,1e-05,5e-06
577,4e-06,1e-05,5e-06
609,5e-06,1.1e-05,5e-06
641,5e-06,1.1e-05,6e-06
673,5e-06,1.1e-05,6e-06
705,5e-06,1.2e-05,6e-06
737,6e-06,1.2e-05,6e-06
769,6e-06,1.2e-05,6e-06
801,6e-06,1.3e-05,6e-06
833,6e-06,1.3e-05,6e-06
865,7e-06,1.4e-05,7e-06
897,7e-06,1.4e-05,7e-06
929,7e-06,1.4e-05,7e-06
961,7e-06,1.5e-05,7e-06
993,8e-06,1.5e-05,7e-06
1025,8e-06,1.5e-05,7e-06
1057,8e-06,1.6e-05,8e-06
1089,8e-06,1.6e-05,8e-06
1121,9e-06,1.6e-05,8e-06
1153,9e-06,1.7e-05,8e-06
1185,9e-06,1.7e-05,8e-06
1217,9e-06,1.8e-05,8e-06
1249,1e-05,1.8e-05,8e-06
1281,1e-05,1.8e-05,9e-06
1313,1e-05,1.9e-05,9e-06
1345,1.1e-05,1.9e-05,9e-06
1377,1.1e-05,1.9e-05,9e-06
1409,1.1e-05,2e-05,9e-06
1441,1.1e-05,2e-05,9e-06
1473,1.2e-05,2.1e-05,9e-06
1505,1.2e-05,2.1e-05,9e-06
1537,1.2e-05,2.2e-05,1e-05
1569,1.2e-05,2.2e-05,1e-05
1601,1.3e-05,2.2e-05,1e-05
1633,1.3e-05,2.3e-05,1e-05
1665,1.3e-05,2.3e-05,1e-05
1697,1.3e-05,2.3e-05,1e-05
1729,1.4e-05,2.4e-05,1.1e-05
1761,1.4e-05,2.4e-05,1.1e-05
1793,1.4e-05,2.4e-05,1.1e-05
1825,1.4e-05,2.5e-05,1.1e-05
1857,1.5e-05,2.5e-05,1.1e-05
1889,1.5e-05,2.6e-05,1.1e-05
1921,1.5e-05,2.6e-05,1.1e-05
1953,1.5e-05,2.6e-05,1.2e-05
1985,1.6e-05,2.7e-05,1.2e-05
2017,1.6e-05,2.7e-05,1.2e-05
2049,1.6e-05,2.8e-05,1.2e-05
2081,1.6e-05,2.8e-05,1.2e-05
2113,1.7e-05,2.8e-05,1.2e-05
2145,1.7e-05,2.9e-05,1.3e-05
2177,1.7e-05,2.9e-05,1.3e-05
2209,1.7e-05,3e-05,1.3e-05
2241,1.8e-05,3e-05,1.3e-05
2273,1.8e-05,3e-05,1.3e-05
2305,1.8e-05,3e-05,1.3e-05
2337,1.8e-05,3.1e-05,1.3e-05
2369,1.9e-05,3.1e-05,1.4e-05
2401,1.9e-05,3.2e-05,1.4e-05
2433,1.9e-05,3.2e-05,1.4e-05
2465,2e-05,3.2e-05,1.4e-05
2497,2e-05,3.3e-05,1.4e-05
2529,2e-05,3.3e-05,1.4e-05
2561,2e-05,3.4e-05,1.5e-05
2593,2e-05,3.4e-05,1.5e-05
2625,2.1e-05,3.4e-05,1.5e-05
2657,2.1e-05,3.5e-05,1.5e-05
2689,2.1e-05,3.5e-05,1.5e-05
2721,2.1e-05,3.5e-05,1.5e-05
2753,2.2e-05,3.6e-05,1.6e-05
2785,2.2e-05,3.6e-05,1.6e-05
2817,2.2e-05,3.7e-05,1.6e-05
2849,2.3e-05,3.7e-05,1.6e-05
2881,2.3e-05,3.7e-05,1.6e-05
2913,2.3e-05,3.8e-05,1.6e-05
2945,2.3e-05,3.8e-05,1.6e-05
2977,2.4e-05,3.8e-05,1.6e-05
3009,2.4e-05,3.9e-05,1.7e-05
3041,2.4e-05,3.9e-05,1.7e-05
3073,2.4e-05,4e-05,1.7e-05
3105,2.5e-05,4e-05,1.7e-05
3137,2.5e-05,4e-05,1.8e-05
3169,2.5e-05,4.1e-05,1.7e-05
3201,2.5e-05,4.1e-05,1.7e-05
3233,2.6e-05,4.2e-05,1.8e-05
3265,2.6e-05,4.2e-05,1.8e-05
3297,2.6e-05,4.2e-05,1.8e-05
3329,2.6e-05,4.3e-05,1.8e-05
3361,2.7e-05,4.3e-05,1.8e-05
3393,2.7e-05,4.3e-05,1.8e-05
3425,2.7e-05,4.4e-05,1.9e-05
3457,2.7e-05,4.4e-05,1.8e-05
3489,2.8e-05,4.4e-05,1.9e-05
3521,2.8e-05,4.5e-05,1.9e-05
3553,2.8e-05,4.5e-05,1.9e-05
3585,2.8e-05,4.6e-05,1.9e-05
3617,2.9e-05,4.6e-05,1.9e-05
3649,2.9e-05,4.7e-05,1.9e-05
3681,2.9e-05,4.7e-05,1.9e-05
3713,3e-05,4.7e-05,1.9e-05
3745,3e-05,4.8e-05,2e-05
3777,3e-05,4.8e-05,2e-05
3809,3e-05,4.9e-05,2e-05
3841,3.1e-05,4.9e-05,2e-05
3873,3.1e-05,4.9e-05,2e-05
3905,3.1e-05,4.9e-05,2.1e-05
3937,3.1e-05,5e-05,2.1e-05
3969,3.2e-05,5e-05,2.1e-05
4001,3.2e-05,5.1e-05,2.1e-05
4033,3.2e-05,5.1e-05,2.1e-05
4065,3.2e-05,5.2e-05,2.1e-05
