1,0,2e-06,1e-06
17,1e-06,3e-06,2e-06
33,2e-06,4e-06,2e-06
49,3e-06,4e-06,2e-06
65,4e-06,5e-06,2e-06
81,5e-06,5e-06,2e-06
97,6e-06,6e-06,3e-06
113,6e-06,7e-06,3e-06
129,8e-06,7e-06,3e-06
145,8e-06,7e-06,3e-06
161,1e-05,8e-06,3e-06
177,1.1e-05,8e-06,3e-06
193,1.2e-05,9e-06,3e-06
209,1.3e-05,9e-06,4e-06
225,1.4e-05,1e-05,4e-06
241,1.5e-05,1e-05,4e-06
257,1.7e-05,1.1e-05,4e-06
273,1.8e-05,1.1e-05,4e-06
289,1.9e-05,1.2e-05,4e-06
305,2e-05,1.2e-05,5e-06
321,2.1e-05,1.3e-05,5e-06
337,2.2e-05,1.3e-05,4e-06
353,2.4e-05,1.4e-05,5e-06
369,2.5e-05,1.4e-05,5e-06
385,2.6e-05,1.5e-05,5e-06
401,2.7e-05,1.6e-05,6e-06
417,2.9e-05,1.6e-05,7e-06
433,3.1e-05,1.7e-05,7e-06
449,3.1e-05,1.8e-05,7e-06
465,3.3e-05,1.9e-05,8e-06
481,3.6e-05,2e-05,8e-06
497,3.7e-05,2.1e-05,9e-06
513,4e-05,2.2e-05,1e-05
529,4.5e-05,2.2e-05,1e-05
545,4.3e-05,2.2e-05,1.1e-05
561,5.2e-05,2.4e-05,1.2e-05
577,4.9e-05,2.5e-05,1.2e-05
593,4.7e-05,2.5e-05,1.2e-05
609,5.1e-05,2.6e-05,1.3e-05
625,5.1e-05,2.7e-05,1.3e-05
641,5.3e-05,2.8e-05,1.4e-05
657,6.2e-05,2.9e-05,1.5e-05
673,5.5e-05,2.8e-05,1.5e-05
689,5.9e-05,3e-05,1.6e-05
705,6.8e-05,3e-05,1.6e-05
721,6.7e-05,3.2e-05,1.6e-05
737,6.3e-05,3.2e-05,1.7e-05
753,7.5e-05,3.3e-05,1.7e-05
769,7.6e-05,3.4e-05,1.8e-05
785,6.4e-05,3.5e-05,1.9e-05
801,7.7e-05,3.5e-05,2e-05
817,7.3e-05,3.6e-05,2e-05
833,8.4e-05,3.7e-05,2e-05
849,8.9e-05,3.8e-05,2e-05
865,9.5e-05,3.8e-05,2.1e-05
881,9.3e-05,3.9e-05,2.2e-05
897,0.000101,4e-05,2.2e-05
913,9.7e-05,4e-05,2.3e-05
929,8.7e-05,4.1e-05,2.3e-05
945,0.000107,4.3e-05,2.5e-05
961,9.6e-05,4.2e-05,2.3e-05
977,0.0001,4.3e-05,2.5e-05
993,0.000116,4.5e-05,2.5e-05
1009,0.000124,4.6e-05,2.5e-05
1025,0.000125,4.6e-05,2.7e-05
1041,0.000125,4.8e-05,2.6e-05
1057,0.000116,4.7e-05,2.7e-05
1073,9.5e-05,4.8e-05,2.7e-05
1089,0.000122,4.8e-05,2.6e-05
1105,0.000106,5.1e-05,2.9e-05
1121,0.000131,5.1e-05,2.9e-05
1137,9.8e-05,5.2e-05,3e-05
1153,0.000126,5.1e-05,3e-05
1169,0.000133,5.4e-05,3.1e-05
1185,0.000137,5.3e-05,3.1e-05
1201,0.00012,5.2e-05,3.1e-05
1217,0.000155,5.6e-05,3.3e-05
1233,0.000159,5.9e-05,3.4e-05
1249,0.000156,5.8e-05,3.5e-05
1265,0.000163,5.9e-05,3.5e-05
1281,0.000167,6.1e-05,4e-05
1297,0.000169,6e-05,3.6e-05
1313,0.000173,6.1e-05,3.5e-05
1329,0.000172,6.1e-05,3.7e-05
1345,0.000178,6.3e-05,3.6e-05
1361,0.00018,6.2e-05,3.8e-05
1377,0.000162,6.4e-05,3.7e-05
1393,0.000185,6.4e-05,3.7e-05
1409,0.000188,6.5e-05,3.9e-05
1425,0.000189,6.7e-05,3.8e-05
1441,0.000194,6.6e-05,3.9e-05
1457,0.000195,6.8e-05,4e-05
1473,0.000198,6.8e-05,4e-05
1489,0.000191,7e-05,4.3e-05
1505,0.000201,6.9e-05,4.1e-05
1521,0.000176,7.2e-05,4.4e-05
1537,0.000189,7.1e-05,4.2e-05
1553,0.000209,7.2e-05,4.5e-05
1569,0.00019,7.1e-05,4.5e-05
1585,0.00021,7.2e-05,4.2e-05
1601,0.000208,7.5e-05,4.4e-05
1617,0.000192,7.5e-05,4.3e-05
1633,0.000217,7.6e-05,4.4e-05
1649,0.00022,7.5e-05,4.5e-05
1665,0.000223,7.7e-05,4.7e-05
1681,0.000228,7.8e-05,4.9e-05
1697,0.000219,7.9e-05,5e-05
1713,0.000229,7.9e-05,4.9e-05
1729,0.000236,8e-05,4.7e-05
1745,0.000239,8e-05,5.1e-05
1761,0.00021,8.1e-05,4.8e-05
1777,0.000238,8.3e-05,5.1e-05
1793,0.000213,8.4e-05,4.9e-05
1809,0.000252,8.3e-05,5.1e-05
1825,0.000229,8.5e-05,5.4e-05
1841,0.000244,8.6e-05,5.4e-05
1857,0.000253,8.4e-05,5.2e-05
1873,0.000251,8.6e-05,5.5e-05
1889,0.000253,8.6e-05,5.2e-05
1905,0.000257,8.7e-05,5.2e-05
1921,0.000264,8.8e-05,5.7e-05
1937,0.000258,9e-05,5.3e-05
1953,0.000266,9e-05,5.5e-05
1969,0.000278,9.1e-05,5.6e-05
1985,0.000271,9.2e-05,5.5e-05
2001,0.000275,9.2e-05,6e-05
2017,0.000266,9.4e-05,5.6e-05
2033,0.000281,9.4e-05,5.9e-05
