1,0,2e-06,2e-06
9,0,1e-06,1e-06
17,0,3e-06,3e-06
25,0,3e-06,3e-06
33,0,3e-06,3e-06
41,0,4e-06,4e-06
49,0,4e-06,2e-06
57,0,2e-06,2e-06
65,0,2e-06,2e-06
73,0,2e-06,2e-06
81,0,2e-06,2e-06
89,1e-06,5e-06,2e-06
97,1e-06,6e-06,5e-06
105,0,2e-06,2e-06
113,0,2e-06,2e-06
121,1e-06,3e-06,2e-06
129,1e-06,3e-06,2e-06
137,1e-06,3e-06,3e-06
145,1e-06,3e-06,3e-06
153,1e-06,3e-06,3e-06
161,1e-06,3e-06,3e-06
169,1e-06,3e-06,3e-06
177,1e-06,3e-06,3e-06
185,1e-06,3e-06,3e-06
193,1e-06,3e-06,3e-06
201,1e-06,3e-06,3e-06
209,1e-06,4e-06,3e-06
217,1e-06,4e-06,3e-06
225,1e-06,4e-06,3e-06
233,1e-06,4e-06,3e-06
241,1e-06,4e-06,3e-06
249,1e-06,4e-06,3e-06
257,1e-06,4e-06,3e-06
265,1e-06,4e-06,3e-06
273,1e-06,4e-06,3e-06
281,1e-06,4e-06,3e-06
289,2e-06,4e-06,3e-06
297,2e-06,4e-06,3e-06
305,2e-06,4e-06,3e-06
313,2e-06,4e-06,3e-06
321,2e-06,4e-06,4e-06
329,2e-06,4e-06,4e-06
337,2e-06,5e-06,4e-06
345,2e-06,5e-06,4e-06
353,2e-06,5e-06,4e-06
361,2e-06,5e-06,4e-06
369,2e-06,5e-06,4e-06
377,2e-06,5e-06,4e-06
385,2e-06,5e-06,4e-06
393,2e-06,5e-06,4e-06
401,2e-06,5e-06,4e-06
409,2e-06,5e-06,4e-06
417,2e-06,5e-06,4e-06
425,2e-06,5e-06,4e-06
433,2e-06,5e-06,4e-06
441,3e-06,5e-06,4e-06
449,3e-06,5e-06,4e-06
457,3e-06,5e-06,4e-06
465,3e-06,6e-06,4e-06
473,3e-06,6e-06,4e-06
481,3e-06,6e-06,4e-06
489,3e-06,6e-06,4e-06
497,3e-06,6e-06,4e-06
505,3e-06,6e-06,4e-06
513,3e-06,6e-06,4e-06
521,3e-06,6e-06,4e-06
529,3e-06,6e-06,4e-06
537,3e-06,6e-06,5e-06
545,3e-06,6e-06,4e-06
553,3e-06,6e-06,5e-06
561,3e-06,6e-06,5e-06
569,3e-06,6e-06,5e-06
577,3e-06,6e-06,5e-06
585,3e-06,6e-06,5e-06
593,3e-06,7e-06,5e-06
601,3e-06,7e-06,5e-06
609,4e-06,7e-06,5e-06
617,4e-06,7e-06,5e-06
625,4e-06,7e-06,5e-06
633,4e-06,7e-06,5e-06
641,4e-06,7e-06,5e-06
649,4e-06,7e-06,5e-06
657,4e-06,7e-06,5e-06
665,4e-06,7e-06,5e-06
673,4e-06,7e-06,5e-06
681,4e-06,7e-06,5e-06
689,4e-06,7e-06,5e-06
697,4e-06,8e-06,6e-06
705,4e-06,8e-06,6e-06
713,4e-06,8e-06,6e-06
721,4e-06,8e-06,6e-06
729,4e-06,8e-06,6e-06
737,4e-06,8e-06,6e-06
745,4e-06,8e-06,6e-06
753,4e-06,8e-06,6e-06
761,4e-06,8e-06,6e-06
769,5e-06,8e-06,6e-06
777,5e-06,8e-06,6e-06
785,5e-06,9e-06,6e-06
793,5e-06,9e-06,6e-06
801,5e-06,8e-06,6e-06
809,5e-06,9e-06,6e-06
817,5e-06,9e-06,7e-06
825,5e-06,9e-06,7e-06
833,5e-06,9e-06,7e-06
841,5e-06,9e-06,7e-06
849,5e-06,9e-06,7e-06
857,5e-06,9e-06,7e-06
865,5e-06,9e-06,7e-06
873,5e-06,9e-06,7e-06
881,5e-06,9e-06,7e-06
889,5e-06,9e-06,7e-06
897,5e-06,9e-06,7e-06
905,5e-06,9e-06,7e-06
913,5e-06,9e-06,7e-06
921,6e-06,1e-05,7e-06
929,5e-06,9e-06,7e-06
937,6e-06,9e-06,7e-06
945,6e-06,1e-05,7e-06
953,6e-06,1e-05,7e-06
961,6e-06,1e-05,7e-06
969,6e-06,1e-05,7e-06
977,6e-06,1e-05,7e-06
985,6e-06,1e-05,8e-06
993,6e-06,1e-05,7e-06
1001,6e-06,1e-05,8e-06
1009,6e-06,1e-05,8e-06
1017,6e-06,1.1e-05,7e-06
